air_temperature_2m,time
284.266571,1662850800.0
281.254486,1662854400.0
280.392914,1662858000.0
279.632019,1662861600.0
278.90567,1662865200.0
278.414734,1662868800.0
279.304413,1662872400.0
281.611694,1662876000.0
283.766479,1662879600.0
285.742462,1662883200.0
287.094116,1662886800.0
288.08847,1662890400.0
288.547455,1662894000.0
288.887543,1662897600.0
288.967438,1662901200.0
288.918365,1662904800.0
288.627197,1662908400.0
287.809814,1662912000.0
285.833557,1662915600.0
284.27063,1662919200.0
283.715973,1662922800.0
283.189362,1662926400.0
282.808624,1662930000.0
282.135681,1662933600.0
281.423889,1662937200.0
280.996521,1662940800.0
280.180695,1662944400.0
279.082336,1662948000.0
278.49527,1662951600.0
278.335754,1662955200.0
279.399597,1662958800.0
282.061768,1662962400.0
284.460114,1662966000.0
286.322113,1662969600.0
287.634308,1662973200.0
288.403961,1662976800.0
289.246155,1662980400.0
289.70639,1662984000.0
289.829926,1662987600.0
289.608948,1662991200.0
289.205414,1662994800.0
288.413635,1662998400.0
287.468719,1663002000.0
286.534241,1663005600.0
285.350494,1663009200.0
284.684082,1663012800.0
284.557587,1663016400.0
284.468048,1663020000.0
284.121552,1663023600.0
282.734772,1663027200.0
282.948975,1663030800.0
282.882233,1663034400.0
282.486847,1663038000.0
282.270264,1663041600.0
282.89444,1663045200.0
283.495941,1663048800.0
284.081146,1663052400.0
284.736176,1663056000.0
285.420929,1663059600.0
285.824738,1663063200.0
285.989899,1663066800.0
286.374573,1663070400.0
286.640808,1663074000.0
286.458984,1663077600.0
286.301758,1663081200.0
286.041199,1663084800.0
285.593079,1663088400.0
285.389954,1663092000.0
285.265411,1663095600.0
285.100952,1663099200.0
285.035309,1663102800.0
284.715973,1663106400.0
284.342468,1663110000.0
284.400024,1663113600.0
284.448944,1663117200.0
284.701324,1663120800.0
284.828827,1663124400.0
284.783905,1663128000.0
284.44577,1663131600.0
283.828308,1663135200.0
284.224915,1663138800.0
284.541473,1663142400.0
284.933167,1663146000.0
285.295105,1663149600.0
285.916809,1663153200.0
286.312683,1663156800.0
286.232727,1663160400.0
285.660797,1663164000.0
285.289917,1663167600.0
284.834076,1663171200.0
284.433624,1663174800.0
284.226929,1663178400.0
283.778076,1663182000.0
283.621521,1663185600.0
283.59201,1663189200.0
283.453522,1663192800.0
282.842529,1663196400.0
283.079315,1663200000.0
283.084961,1663203600.0
283.054352,1663207200.0
283.011902,1663210800.0
282.97403,1663214400.0
282.997711,1663218000.0
283.097107,1663221600.0
283.268066,1663225200.0
283.223511,1663228800.0
283.47699,1663232400.0
283.578247,1663236000.0
283.935638,1663239600.0
284.212402,1663243200.0
284.335846,1663246800.0
284.096008,1663250400.0
283.966309,1663254000.0
283.900635,1663257600.0
283.749878,1663261200.0
283.566681,1663264800.0
283.491486,1663268400.0
283.367767,1663272000.0
283.387787,1663275600.0
283.372589,1663279200.0
283.378418,1663282800.0
283.644409,1663286400.0
283.677612,1663290000.0
283.629181,1663293600.0
283.590454,1663297200.0
283.570435,1663300800.0
283.576874,1663304400.0
283.387665,1663308000.0
283.353027,1663311600.0
283.579254,1663315200.0
283.996582,1663318800.0
284.258911,1663322400.0
284.321259,1663326000.0
284.726227,1663329600.0
284.59079,1663333200.0
284.781372,1663336800.0
284.682861,1663340400.0
284.340637,1663344000.0
283.967041,1663347600.0
283.547974,1663351200.0
283.515747,1663354800.0
283.556122,1663358400.0
283.561676,1663362000.0
283.588287,1663365600.0
283.456757,1663369200.0
283.305969,1663372800.0
283.322998,1663376400.0
283.325592,1663380000.0
283.591705,1663383600.0
283.42926,1663387200.0
283.472961,1663390800.0
283.474426,1663394400.0
283.609894,1663398000.0
283.471741,1663401600.0
284.037537,1663405200.0
284.751404,1663408800.0
285.5802,1663412400.0
285.947113,1663416000.0
285.93045,1663419600.0
285.646149,1663423200.0
285.542847,1663426800.0
285.033936,1663430400.0
284.022034,1663434000.0
283.115936,1663437600.0
282.636871,1663441200.0
282.014557,1663444800.0
281.435181,1663448400.0
280.862244,1663452000.0
280.336945,1663455600.0
282.568604,1663459200.0
282.361267,1663462800.0
281.96167,1663466400.0
280.839447,1663470000.0
280.028015,1663473600.0
280.901123,1663477200.0
282.298859,1663480800.0
283.4328,1663484400.0
283.761078,1663488000.0
284.023041,1663491600.0
284.774597,1663495200.0
285.697998,1663498800.0
284.8685,1663502400.0
285.203644,1663506000.0
285.441559,1663509600.0
285.148041,1663513200.0
284.733032,1663516800.0
283.652954,1663520400.0
283.154846,1663524000.0
282.615875,1663527600.0
281.945648,1663531200.0
282.187408,1663534800.0
282.596893,1663538400.0
282.559448,1663542000.0
282.543945,1663545600.0
282.494781,1663549200.0
282.472504,1663552800.0
282.287231,1663556400.0
281.478485,1663560000.0
281.508759,1663563600.0
281.310822,1663567200.0
281.934021,1663570800.0
282.55069,1663574400.0
283.866669,1663578000.0
285.325836,1663581600.0
284.597382,1663585200.0
284.549591,1663588800.0
285.086121,1663592400.0
284.874176,1663596000.0
284.466309,1663599600.0
284.253418,1663603200.0
283.867615,1663606800.0
283.504974,1663610400.0
283.375488,1663614000.0
283.313354,1663617600.0
283.147308,1663621200.0
282.844238,1663624800.0
282.59726,1663628400.0
282.089935,1663632000.0
282.243713,1663635600.0
282.197998,1663639200.0
282.233368,1663642800.0
281.975372,1663646400.0
281.789642,1663650000.0
281.686096,1663653600.0
281.72821,1663657200.0
281.933563,1663660800.0
282.135803,1663664400.0
282.475586,1663668000.0
282.628632,1663671600.0
282.773743,1663675200.0
282.778229,1663678800.0
282.714966,1663682400.0
282.576111,1663686000.0
282.312683,1663689600.0
281.942566,1663693200.0
281.658264,1663696800.0
281.418549,1663700400.0
281.230286,1663704000.0
281.120056,1663707600.0
280.993256,1663711200.0
280.863403,1663714800.0
279.978912,1663718400.0
279.841888,1663722000.0
279.538391,1663725600.0
279.140106,1663729200.0
278.829834,1663732800.0
278.923584,1663736400.0
279.4935,1663740000.0
280.476379,1663743600.0
281.621277,1663747200.0
282.622375,1663750800.0
283.415466,1663754400.0
284.132629,1663758000.0
284.684753,1663761600.0
284.966736,1663765200.0
284.950684,1663768800.0
284.635925,1663772400.0
283.600769,1663776000.0
281.814789,1663779600.0
280.280792,1663783200.0
279.428772,1663786800.0
278.74765,1663790400.0
278.011993,1663794000.0
277.439362,1663797600.0
277.083038,1663801200.0
275.496094,1663804800.0
275.445526,1663808400.0
275.116089,1663812000.0
275.082275,1663815600.0
275.213928,1663819200.0
275.891632,1663822800.0
277.49411,1663826400.0
279.557556,1663830000.0
281.337708,1663833600.0
282.533112,1663837200.0
283.278259,1663840800.0
283.919891,1663844400.0
284.415833,1663848000.0
284.811615,1663851600.0
284.863159,1663855200.0
284.528961,1663858800.0
283.120911,1663862400.0
281.139923,1663866000.0
280.011169,1663869600.0
279.065674,1663873200.0
278.409698,1663876800.0
278.091125,1663880400.0
277.881866,1663884000.0
277.601288,1663887600.0
275.860474,1663891200.0
275.640594,1663894800.0
275.144409,1663898400.0
274.743591,1663902000.0
274.654083,1663905600.0
275.332397,1663909200.0
276.600494,1663912800.0
278.123627,1663916400.0
279.834717,1663920000.0
281.877319,1663923600.0
283.621826,1663927200.0
284.607483,1663930800.0
285.181152,1663934400.0
285.540222,1663938000.0
285.506073,1663941600.0
284.945709,1663945200.0
283.230042,1663948800.0
281.057098,1663952400.0
279.543488,1663956000.0
278.497223,1663959600.0
278.057953,1663963200.0
277.681091,1663966800.0
277.3302,1663970400.0
277.281219,1663974000.0
279.184357,1663977600.0
278.857635,1663981200.0
278.604279,1663984800.0
278.290192,1663988400.0
277.622345,1663992000.0
277.651581,1663995600.0
279.507996,1663999200.0
282.096558,1664002800.0
282.949127,1664006400.0
283.449097,1664010000.0
283.865448,1664013600.0
284.246765,1664017200.0
284.964386,1664020800.0
285.261169,1664024400.0
285.220947,1664028000.0
284.910828,1664031600.0
283.51651,1664035200.0
281.554474,1664038800.0
280.227844,1664042400.0
279.556854,1664046000.0
278.564423,1664049600.0
277.81778,1664053200.0
277.105347,1664056800.0
276.632202,1664060400.0
277.301331,1664064000.0
276.501556,1664067600.0
275.977051,1664071200.0
275.856903,1664074800.0
275.448212,1664078400.0
275.620667,1664082000.0
277.12439,1664085600.0
279.207611,1664089200.0
281.218536,1664092800.0
282.33075,1664096400.0
283.196838,1664100000.0
283.417023,1664103600.0
283.360168,1664107200.0
283.345581,1664110800.0
283.063385,1664114400.0
282.619202,1664118000.0
282.035431,1664121600.0
281.466095,1664125200.0
281.153351,1664128800.0
280.301239,1664132400.0
279.934357,1664136000.0
279.597107,1664139600.0
279.462402,1664143200.0
279.433838,1664146800.0
279.64447,1664150400.0
279.679688,1664154000.0
279.773071,1664157600.0
279.758423,1664161200.0
279.671967,1664164800.0
279.721985,1664168400.0
279.899017,1664172000.0
280.310608,1664175600.0
280.864899,1664179200.0
281.533234,1664182800.0
281.826874,1664186400.0
282.392426,1664190000.0
282.800751,1664193600.0
283.276917,1664197200.0
283.372589,1664200800.0
283.080109,1664204400.0
282.192688,1664208000.0
280.764526,1664211600.0
279.856903,1664215200.0
279.333862,1664218800.0
279.019745,1664222400.0
278.908569,1664226000.0
278.833466,1664229600.0
278.730591,1664233200.0
279.049042,1664236800.0
279.326569,1664240400.0
279.008057,1664244000.0
278.924194,1664247600.0
278.879242,1664251200.0
279.230957,1664254800.0
280.045074,1664258400.0
280.903778,1664262000.0
281.860138,1664265600.0
282.701599,1664269200.0
283.15686,1664272800.0
283.474609,1664276400.0
283.54007,1664280000.0
283.464661,1664283600.0
283.552063,1664287200.0
283.380157,1664290800.0
282.712341,1664294400.0
281.927063,1664298000.0
281.444885,1664301600.0
281.215118,1664305200.0
281.013275,1664308800.0
280.558868,1664312400.0
280.172211,1664316000.0
279.874298,1664319600.0
279.978577,1664323200.0
279.421509,1664326800.0
279.247314,1664330400.0
279.169098,1664334000.0
279.279877,1664337600.0
279.384674,1664341200.0
279.631195,1664344800.0
280.600311,1664348400.0
281.665527,1664352000.0
282.090881,1664355600.0
282.705811,1664359200.0
283.013672,1664362800.0
282.456482,1664366400.0
281.798004,1664370000.0
281.641327,1664373600.0
281.317749,1664377200.0
281.227661,1664380800.0
281.123718,1664384400.0
280.897247,1664388000.0
280.760529,1664391600.0
280.38681,1664395200.0
280.017822,1664398800.0
279.652954,1664402400.0
279.633301,1664406000.0
278.639069,1664409600.0
278.452301,1664413200.0
277.990784,1664416800.0
278.204132,1664420400.0
278.435608,1664424000.0
278.50174,1664427600.0
278.780579,1664431200.0
279.077423,1664434800.0
278.593353,1664438400.0
277.755157,1664442000.0
277.203583,1664445600.0
277.277252,1664449200.0
277.570587,1664452800.0
277.671844,1664456400.0
277.687988,1664460000.0
277.699341,1664463600.0
277.562561,1664467200.0
277.416382,1664470800.0
277.360077,1664474400.0
277.350952,1664478000.0
277.358337,1664481600.0
277.361176,1664485200.0
277.329407,1664488800.0
277.322388,1664492400.0
277.314728,1664496000.0
277.43338,1664499600.0
277.586182,1664503200.0
277.74292,1664506800.0
277.829285,1664510400.0
277.996033,1664514000.0
278.120972,1664517600.0
278.276184,1664521200.0
278.502167,1664524800.0
278.799927,1664528400.0
279.112823,1664532000.0
279.435211,1664535600.0
279.783722,1664539200.0
280.211243,1664542800.0
280.512848,1664546400.0
280.559753,1664550000.0
279.982452,1664553600.0
278.820953,1664557200.0
278.754883,1664560800.0
278.92923,1664564400.0
278.897766,1664568000.0
278.169891,1664571600.0
276.810242,1664575200.0
276.809601,1664578800.0
278.616364,1664582400.0
278.236572,1664586000.0
277.730469,1664589600.0
277.200256,1664593200.0
276.801331,1664596800.0
276.806335,1664600400.0
278.104553,1664604000.0
279.444366,1664607600.0
280.910461,1664611200.0
281.991333,1664614800.0
282.114777,1664618400.0
283.149414,1664622000.0
283.726929,1664625600.0
283.994659,1664629200.0
283.775146,1664632800.0
283.4216,1664636400.0
283.283997,1664640000.0
282.226318,1664643600.0
281.867188,1664647200.0
281.619354,1664650800.0
281.176971,1664654400.0
281.116821,1664658000.0
280.443634,1664661600.0
279.69693,1664665200.0
278.94162,1664668800.0
278.092865,1664672400.0
277.623016,1664676000.0
277.157654,1664679600.0
276.859039,1664683200.0
277.509766,1664686800.0
278.575775,1664690400.0
279.627838,1664694000.0
280.860382,1664697600.0
281.711884,1664701200.0
282.693024,1664704800.0
283.646179,1664708400.0
284.344818,1664712000.0
284.612946,1664715600.0
284.516296,1664719200.0
283.875427,1664722800.0
282.041168,1664726400.0
280.339874,1664730000.0
279.265076,1664733600.0
278.511169,1664737200.0
277.888794,1664740800.0
277.424347,1664744400.0
276.939056,1664748000.0
276.621338,1664751600.0
277.035889,1664755200.0
276.640167,1664758800.0
276.294983,1664762400.0
276.051666,1664766000.0
275.753387,1664769600.0
275.87616,1664773200.0
276.890228,1664776800.0
278.609344,1664780400.0
279.83194,1664784000.0
281.653809,1664787600.0
282.883301,1664791200.0
283.327637,1664794800.0
284.004913,1664798400.0
284.038574,1664802000.0
283.762695,1664805600.0
283.21637,1664809200.0
282.194366,1664812800.0
281.387238,1664816400.0
280.842224,1664820000.0
280.710693,1664823600.0
280.658569,1664827200.0
280.703369,1664830800.0
280.425201,1664834400.0
280.31366,1664838000.0
278.861938,1664841600.0
278.834747,1664845200.0
278.902222,1664848800.0
279.364777,1664852400.0
279.472412,1664856000.0
279.650848,1664859600.0
279.871979,1664863200.0
280.04071,1664866800.0
280.35675,1664870400.0
280.765594,1664874000.0
280.958679,1664877600.0
280.94989,1664881200.0
280.956879,1664884800.0
280.756592,1664888400.0
280.481476,1664892000.0
280.146423,1664895600.0
279.750305,1664899200.0
279.395996,1664902800.0
279.004608,1664906400.0
278.677917,1664910000.0
278.29837,1664913600.0
277.882843,1664917200.0
277.460175,1664920800.0
276.588928,1664924400.0
275.121063,1664928000.0
274.739716,1664931600.0
274.426086,1664935200.0
274.577972,1664938800.0
274.90152,1664942400.0
275.387512,1664946000.0
275.977112,1664949600.0
276.829559,1664953200.0
277.65799,1664956800.0
278.01651,1664960400.0
278.419708,1664964000.0
278.764557,1664967600.0
279.077698,1664971200.0
279.498779,1664974800.0
279.871338,1664978400.0
280.032562,1664982000.0
280.223114,1664985600.0
280.399933,1664989200.0
280.722565,1664992800.0
281.105927,1664996400.0
281.443634,1665000000.0
281.759186,1665003600.0
282.12674,1665007200.0
282.611359,1665010800.0
283.120453,1665014400.0
283.713989,1665018000.0
284.508545,1665021600.0
284.729187,1665025200.0
285.038544,1665028800.0
285.212524,1665032400.0
285.027924,1665036000.0
285.150482,1665039600.0
285.01767,1665043200.0
284.58255,1665046800.0
284.270752,1665050400.0
284.309052,1665054000.0
284.875793,1665057600.0
284.241241,1665061200.0
282.489227,1665064800.0
282.214935,1665068400.0
281.960724,1665072000.0
281.507355,1665075600.0
281.157745,1665079200.0
281.03302,1665082800.0
281.241547,1665086400.0
281.449799,1665090000.0
281.301117,1665093600.0
280.938385,1665097200.0
282.627991,1665100800.0
281.097107,1665104400.0
281.211609,1665108000.0
281.247864,1665111600.0
281.903137,1665115200.0
281.998566,1665118800.0
282.235809,1665122400.0
282.833374,1665126000.0
283.807709,1665129600.0
284.912231,1665133200.0
285.563324,1665136800.0
286.039001,1665140400.0
285.89328,1665144000.0
285.214874,1665147600.0
284.088196,1665151200.0
283.150482,1665154800.0
282.883728,1665158400.0
282.888428,1665162000.0
283.287689,1665165600.0
284.666656,1665169200.0
284.64917,1665172800.0
284.861298,1665176400.0
284.631714,1665180000.0
284.727386,1665183600.0
284.819794,1665187200.0
284.339172,1665190800.0
284.04538,1665194400.0
283.976379,1665198000.0
284.237793,1665201600.0
283.874512,1665205200.0
283.914368,1665208800.0
284.161072,1665212400.0
284.135437,1665216000.0
284.147034,1665219600.0
284.28125,1665223200.0
284.298004,1665226800.0
284.297363,1665230400.0
284.43689,1665234000.0
284.030914,1665237600.0
283.531891,1665241200.0
282.892578,1665244800.0
282.353302,1665248400.0
281.963104,1665252000.0
281.64328,1665255600.0
281.040314,1665259200.0
280.600281,1665262800.0
280.266907,1665266400.0
280.025452,1665270000.0
279.26297,1665273600.0
278.863129,1665277200.0
278.730072,1665280800.0
278.488251,1665284400.0
278.202393,1665288000.0
277.940796,1665291600.0
278.166107,1665295200.0
279.09613,1665298800.0
280.334229,1665302400.0
281.536133,1665306000.0
282.29718,1665309600.0
282.882812,1665313200.0
283.084686,1665316800.0
283.122559,1665320400.0
282.873993,1665324000.0
282.256989,1665327600.0
280.609711,1665331200.0
279.028046,1665334800.0
278.479187,1665338400.0
278.322418,1665342000.0
278.561798,1665345600.0
278.78241,1665349200.0
278.680847,1665352800.0
278.696442,1665356400.0
278.795441,1665360000.0
278.820465,1665363600.0
278.914673,1665367200.0
279.126099,1665370800.0
279.183838,1665374400.0
279.274902,1665378000.0
279.965454,1665381600.0
280.780426,1665385200.0
281.487732,1665388800.0
282.440186,1665392400.0
283.488525,1665396000.0
284.385559,1665399600.0
285.464874,1665403200.0
285.944824,1665406800.0
285.41214,1665410400.0
284.668335,1665414000.0
284.118347,1665417600.0
284.155853,1665421200.0
284.011047,1665424800.0
283.57251,1665428400.0
283.238922,1665432000.0
282.967621,1665435600.0
282.582397,1665439200.0
282.189148,1665442800.0
282.498688,1665446400.0
282.4711,1665450000.0
282.553101,1665453600.0
282.545135,1665457200.0
282.292786,1665460800.0
282.225067,1665464400.0
282.108734,1665468000.0
281.648193,1665471600.0
281.549835,1665475200.0
281.428253,1665478800.0
281.399597,1665482400.0
281.069885,1665486000.0
281.067505,1665489600.0
281.138611,1665493200.0
281.095093,1665496800.0
281.429291,1665500400.0
281.89566,1665504000.0
281.785126,1665507600.0
280.863708,1665511200.0
281.098511,1665514800.0
280.235107,1665518400.0
279.679382,1665522000.0
279.239502,1665525600.0
278.864624,1665529200.0
278.295715,1665532800.0
277.951965,1665536400.0
277.676392,1665540000.0
277.43457,1665543600.0
277.409241,1665547200.0
277.718811,1665550800.0
277.732849,1665554400.0
278.54425,1665558000.0
279.663361,1665561600.0
280.421997,1665565200.0
280.906281,1665568800.0
281.32489,1665572400.0
281.648834,1665576000.0
281.634338,1665579600.0
281.107117,1665583200.0
280.117371,1665586800.0
278.518768,1665590400.0
277.433929,1665594000.0
276.781616,1665597600.0
276.299835,1665601200.0
275.865265,1665604800.0
275.646698,1665608400.0
275.457062,1665612000.0
275.317413,1665615600.0
274.14325,1665619200.0
274.745667,1665622800.0
274.65271,1665626400.0
274.396515,1665630000.0
274.468109,1665633600.0
274.711823,1665637200.0
275.477356,1665640800.0
276.7323,1665644400.0
277.896545,1665648000.0
279.321899,1665651600.0
280.598358,1665655200.0
281.685059,1665658800.0
282.37912,1665662400.0
282.663116,1665666000.0
282.62085,1665669600.0
282.319916,1665673200.0
281.764801,1665676800.0
281.021606,1665680400.0
280.812073,1665684000.0
280.595703,1665687600.0
280.521484,1665691200.0
280.312469,1665694800.0
280.288971,1665698400.0
280.504211,1665702000.0
281.90036,1665705600.0
281.506012,1665709200.0
281.360748,1665712800.0
281.376648,1665716400.0
281.606537,1665720000.0
281.968353,1665723600.0
282.028839,1665727200.0
282.088409,1665730800.0
282.520935,1665734400.0
282.83844,1665738000.0
282.781799,1665741600.0
282.326904,1665745200.0
281.851471,1665748800.0
281.720276,1665752400.0
281.701935,1665756000.0
281.685944,1665759600.0
281.717834,1665763200.0
281.660309,1665766800.0
281.657898,1665770400.0
281.635101,1665774000.0
281.513489,1665777600.0
281.538055,1665781200.0
281.460144,1665784800.0
281.525116,1665788400.0
281.604431,1665792000.0
281.480225,1665795600.0
281.168213,1665799200.0
281.361694,1665802800.0
281.692719,1665806400.0
282.026367,1665810000.0
282.101379,1665813600.0
282.079071,1665817200.0
282.111206,1665820800.0
282.226196,1665824400.0
282.587219,1665828000.0
282.719879,1665831600.0
282.908081,1665835200.0
282.981659,1665838800.0
282.841827,1665842400.0
282.776276,1665846000.0
282.734863,1665849600.0
282.646851,1665853200.0
282.507233,1665856800.0
282.489349,1665860400.0
282.376373,1665864000.0
282.186127,1665867600.0
282.28363,1665871200.0
282.512299,1665874800.0
283.605621,1665878400.0
283.537964,1665882000.0
283.472382,1665885600.0
283.51062,1665889200.0
283.345612,1665892800.0
283.498077,1665896400.0
283.63269,1665900000.0
283.770477,1665903600.0
283.712097,1665907200.0
283.742218,1665910800.0
283.669983,1665914400.0
283.645203,1665918000.0
283.703827,1665921600.0
283.935028,1665925200.0
284.020172,1665928800.0
284.124786,1665932400.0
284.030548,1665936000.0
284.177338,1665939600.0
283.982025,1665943200.0
284.016418,1665946800.0
284.041138,1665950400.0
283.488037,1665954000.0
283.650604,1665957600.0
283.448944,1665961200.0
283.301422,1665964800.0
282.672455,1665968400.0
281.980438,1665972000.0
281.75708,1665975600.0
281.518646,1665979200.0
281.482239,1665982800.0
281.808746,1665986400.0
281.875153,1665990000.0
281.50827,1665993600.0
281.535858,1665997200.0
281.735687,1666000800.0
282.141632,1666004400.0
282.529053,1666008000.0
282.592102,1666011600.0
282.316193,1666015200.0
281.675598,1666018800.0
281.133209,1666022400.0
280.506012,1666026000.0
279.96936,1666029600.0
279.395355,1666033200.0
278.927673,1666036800.0
279.670746,1666040400.0
279.908417,1666044000.0
279.95639,1666047600.0
278.361847,1666051200.0
278.035522,1666054800.0
278.259125,1666058400.0
278.731689,1666062000.0
279.094208,1666065600.0
279.420135,1666069200.0
279.625366,1666072800.0
279.958038,1666076400.0
280.460938,1666080000.0
280.799072,1666083600.0
280.888031,1666087200.0
281.008118,1666090800.0
281.136414,1666094400.0
280.737152,1666098000.0
280.206909,1666101600.0
279.742035,1666105200.0
279.447083,1666108800.0
278.668915,1666112400.0
278.433838,1666116000.0
277.505341,1666119600.0
277.28772,1666123200.0
277.178009,1666126800.0
276.56311,1666130400.0
276.043671,1666134000.0
276.245239,1666137600.0
276.338104,1666141200.0
275.870056,1666144800.0
275.474213,1666148400.0
275.25119,1666152000.0
275.234985,1666155600.0
275.413757,1666159200.0
276.139893,1666162800.0
277.128357,1666166400.0
278.062195,1666170000.0
278.729523,1666173600.0
279.220947,1666177200.0
279.527283,1666180800.0
279.548645,1666184400.0
279.389984,1666188000.0
279.059021,1666191600.0
278.374695,1666195200.0
277.970917,1666198800.0
277.684296,1666202400.0
277.181885,1666206000.0
276.80542,1666209600.0
276.464447,1666213200.0
276.16687,1666216800.0
275.972443,1666220400.0
276.784607,1666224000.0
277.168274,1666227600.0
277.340424,1666231200.0
277.311584,1666234800.0
277.212433,1666238400.0
277.254486,1666242000.0
277.336151,1666245600.0
278.154999,1666249200.0
279.135742,1666252800.0
279.80777,1666256400.0
280.159485,1666260000.0
280.870087,1666263600.0
281.088928,1666267200.0
280.991241,1666270800.0
280.461456,1666274400.0
279.003265,1666278000.0
278.015869,1666281600.0
277.05072,1666285200.0
276.481323,1666288800.0
276.283508,1666292400.0
276.001007,1666296000.0
275.570374,1666299600.0
275.437836,1666303200.0
275.43399,1666306800.0
276.379425,1666310400.0
276.447571,1666314000.0
276.586731,1666317600.0
276.787659,1666321200.0
276.95816,1666324800.0
276.968109,1666328400.0
276.991425,1666332000.0
277.278625,1666335600.0
277.740021,1666339200.0
278.407837,1666342800.0
278.820648,1666346400.0
279.022308,1666350000.0
279.074951,1666353600.0
279.218353,1666357200.0
279.307526,1666360800.0
279.250061,1666364400.0
279.220184,1666368000.0
278.850952,1666371600.0
278.523346,1666375200.0
278.555695,1666378800.0
278.090607,1666382400.0
277.365112,1666386000.0
277.80545,1666389600.0
278.175598,1666393200.0
277.056946,1666396800.0
276.940491,1666400400.0
277.117554,1666404000.0
277.651611,1666407600.0
278.083191,1666411200.0
278.552765,1666414800.0
278.595093,1666418400.0
278.625061,1666422000.0
279.0578,1666425600.0
279.2901,1666429200.0
279.748383,1666432800.0
280.161438,1666436400.0
280.493835,1666440000.0
280.456635,1666443600.0
280.319214,1666447200.0
280.006592,1666450800.0
279.437958,1666454400.0
278.853394,1666458000.0
278.997925,1666461600.0
279.213013,1666465200.0
279.241241,1666468800.0
279.23291,1666472400.0
279.082825,1666476000.0
278.764618,1666479600.0
278.966919,1666483200.0
278.597046,1666486800.0
278.240173,1666490400.0
277.6745,1666494000.0
277.562561,1666497600.0
277.204651,1666501200.0
277.188904,1666504800.0
277.528625,1666508400.0
278.048431,1666512000.0
278.549255,1666515600.0
278.961731,1666519200.0
279.199768,1666522800.0
279.260742,1666526400.0
279.014496,1666530000.0
278.404419,1666533600.0
277.542084,1666537200.0
276.405487,1666540800.0
276.244965,1666544400.0
275.851257,1666548000.0
275.231689,1666551600.0
274.733704,1666555200.0
274.487061,1666558800.0
274.273346,1666562400.0
274.116028,1666566000.0
273.366699,1666569600.0
273.404144,1666573200.0
273.190552,1666576800.0
272.894379,1666580400.0
272.945007,1666584000.0
273.383301,1666587600.0
273.263336,1666591200.0
274.027954,1666594800.0
275.056854,1666598400.0
276.044403,1666602000.0
276.843414,1666605600.0
277.37561,1666609200.0
277.600647,1666612800.0
277.425293,1666616400.0
276.584564,1666620000.0
274.990906,1666623600.0
274.052551,1666627200.0
273.49295,1666630800.0
273.142883,1666634400.0
272.862183,1666638000.0
272.678375,1666641600.0
272.397644,1666645200.0
272.039856,1666648800.0
271.701324,1666652400.0
270.930695,1666656000.0
270.64386,1666659600.0
270.334686,1666663200.0
270.030273,1666666800.0
269.80484,1666670400.0
269.852814,1666674000.0
269.838379,1666677600.0
270.894012,1666681200.0
272.649475,1666684800.0
274.225952,1666688400.0
275.508667,1666692000.0
276.212158,1666695600.0
276.518768,1666699200.0
276.315582,1666702800.0
275.798981,1666706400.0
275.17865,1666710000.0
274.909729,1666713600.0
274.651245,1666717200.0
274.357635,1666720800.0
274.22287,1666724400.0
274.176178,1666728000.0
274.308594,1666731600.0
274.495758,1666735200.0
274.555481,1666738800.0
274.367279,1666742400.0
274.74707,1666746000.0
274.999023,1666749600.0
275.268799,1666753200.0
275.450195,1666756800.0
275.703522,1666760400.0
275.824982,1666764000.0
276.002075,1666767600.0
276.189819,1666771200.0
276.341888,1666774800.0
276.512634,1666778400.0
276.98111,1666782000.0
277.329376,1666785600.0
277.501801,1666789200.0
277.526184,1666792800.0
277.543274,1666796400.0
277.617188,1666800000.0
277.508575,1666803600.0
277.331207,1666807200.0
277.106781,1666810800.0
276.986938,1666814400.0
276.763184,1666818000.0
276.49823,1666821600.0
276.467377,1666825200.0
278.575714,1666828800.0
278.583099,1666832400.0
278.686523,1666836000.0
278.668518,1666839600.0
278.784882,1666843200.0
278.370697,1666846800.0
277.557648,1666850400.0
277.329529,1666854000.0
277.979126,1666857600.0
278.377625,1666861200.0
278.762695,1666864800.0
278.401367,1666868400.0
278.042725,1666872000.0
278.316956,1666875600.0
278.586609,1666879200.0
278.850647,1666882800.0
279.074219,1666886400.0
279.349152,1666890000.0
279.605225,1666893600.0
279.761475,1666897200.0
279.911591,1666900800.0
280.432587,1666904400.0
281.179688,1666908000.0
280.995209,1666911600.0
280.760498,1666915200.0
280.563721,1666918800.0
280.352783,1666922400.0
280.246338,1666926000.0
280.22522,1666929600.0
280.230469,1666933200.0
280.26297,1666936800.0
280.333557,1666940400.0
280.736847,1666944000.0
281.470337,1666947600.0
282.108734,1666951200.0
282.57782,1666954800.0
282.863678,1666958400.0
283.057587,1666962000.0
283.008789,1666965600.0
282.70047,1666969200.0
282.413666,1666972800.0
281.807648,1666976400.0
281.249054,1666980000.0
280.853729,1666983600.0
280.600769,1666987200.0
280.788544,1666990800.0
280.775269,1666994400.0
280.640167,1666998000.0
281.692932,1667001600.0
280.594727,1667005200.0
281.203613,1667008800.0
281.190979,1667012400.0
281.266449,1667016000.0
281.590363,1667019600.0
281.753693,1667023200.0
282.062927,1667026800.0
282.587708,1667030400.0
282.785004,1667034000.0
282.906097,1667037600.0
283.705841,1667041200.0
