,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
243,2020-03-12T00:00:00.000Z,0.691,0.8,0.6,0.65,353470,0.691,0.8,0.6,0.65,353470,0.0,1.0
244,2020-03-13T00:00:00.000Z,0.72,0.85,0.65,0.71,635973,0.72,0.85,0.65,0.71,635973,0.0,1.0
245,2020-03-16T00:00:00.000Z,0.651,0.687,0.63,0.68,279772,0.651,0.687,0.63,0.68,279772,0.0,1.0
246,2020-03-17T00:00:00.000Z,0.7,0.723,0.62,0.657,224045,0.7,0.723,0.62,0.657,224045,0.0,1.0
247,2020-03-18T00:00:00.000Z,0.803,1.2,0.58,0.69,3890317,0.803,1.2,0.58,0.69,3890317,0.0,1.0
248,2020-03-19T00:00:00.000Z,0.884,1.07,0.74,0.99,2232467,0.884,1.07,0.74,0.99,2232467,0.0,1.0
249,2020-03-20T00:00:00.000Z,0.72,0.867,0.72,0.867,968538,0.72,0.867,0.72,0.867,968538,0.0,1.0
250,2020-03-23T00:00:00.000Z,0.628,0.71,0.592,0.7,525704,0.628,0.71,0.592,0.7,525704,0.0,1.0
251,2020-03-24T00:00:00.000Z,0.68,0.68,0.64,0.678,344472,0.68,0.68,0.64,0.678,344472,0.0,1.0
252,2020-03-25T00:00:00.000Z,0.71,0.77,0.641,0.677,407303,0.71,0.77,0.641,0.677,407303,0.0,1.0
253,2020-03-26T00:00:00.000Z,0.778,0.778,0.641,0.691,714383,0.778,0.778,0.641,0.691,714383,0.0,1.0
254,2020-03-27T00:00:00.000Z,0.782,1.0,0.77,0.981,2815344,0.782,1.0,0.77,0.981,2815344,0.0,1.0
255,2020-03-30T00:00:00.000Z,0.81,0.868,0.7,0.72,799126,0.81,0.868,0.7,0.72,799126,0.0,1.0
256,2020-03-31T00:00:00.000Z,0.675,0.731,0.66,0.7,611988,0.675,0.731,0.66,0.7,611988,0.0,1.0
257,2020-04-01T00:00:00.000Z,0.592,0.678,0.592,0.678,471603,0.592,0.678,0.592,0.678,471603,0.0,1.0
258,2020-04-02T00:00:00.000Z,0.59,0.62,0.58,0.6,334351,0.59,0.62,0.58,0.6,334351,0.0,1.0
259,2020-04-03T00:00:00.000Z,0.542,0.6,0.54,0.59,523560,0.542,0.6,0.54,0.59,523560,0.0,1.0
260,2020-04-06T00:00:00.000Z,0.596,0.6,0.54,0.55,382792,0.596,0.6,0.54,0.55,382792,0.0,1.0
261,2020-04-07T00:00:00.000Z,0.76,0.94,0.56,0.6,4322766,0.76,0.94,0.56,0.6,4322766,0.0,1.0
262,2020-04-08T00:00:00.000Z,0.643,0.73,0.603,0.7,1245148,0.643,0.73,0.603,0.7,1245148,0.0,1.0
263,2020-04-09T00:00:00.000Z,0.72,0.85,0.61,0.63,4372325,0.72,0.85,0.61,0.63,4372325,0.0,1.0
264,2020-04-13T00:00:00.000Z,0.65,0.666,0.62,0.65,797874,0.65,0.666,0.62,0.65,797874,0.0,1.0
265,2020-04-14T00:00:00.000Z,0.672,0.73,0.62,0.656,914233,0.672,0.73,0.62,0.656,914233,0.0,1.0
266,2020-04-15T00:00:00.000Z,0.66,0.69,0.63,0.652,447278,0.66,0.69,0.63,0.652,447278,0.0,1.0
267,2020-04-16T00:00:00.000Z,0.648,0.7,0.63,0.688,724000,0.648,0.7,0.63,0.688,724000,0.0,1.0
268,2020-04-17T00:00:00.000Z,0.652,0.668,0.63,0.656,366668,0.652,0.668,0.63,0.656,366668,0.0,1.0
269,2020-04-20T00:00:00.000Z,0.625,0.66,0.607,0.66,472464,0.625,0.66,0.607,0.66,472464,0.0,1.0
270,2020-04-21T00:00:00.000Z,0.614,0.63,0.601,0.63,329956,0.614,0.63,0.601,0.63,329956,0.0,1.0
271,2020-04-22T00:00:00.000Z,0.639,0.686,0.603,0.617,1052733,0.639,0.686,0.603,0.617,1052733,0.0,1.0
272,2020-04-23T00:00:00.000Z,0.638,0.7,0.612,0.628,1297379,0.638,0.7,0.612,0.628,1297379,0.0,1.0
273,2020-04-24T00:00:00.000Z,0.643,0.675,0.62,0.65,1161951,0.643,0.675,0.62,0.65,1161951,0.0,1.0
274,2020-04-27T00:00:00.000Z,0.701,0.718,0.651,0.66,1352381,0.701,0.718,0.651,0.66,1352381,0.0,1.0
275,2020-04-28T00:00:00.000Z,0.73,0.82,0.661,0.72,2589321,0.73,0.82,0.661,0.72,2589321,0.0,1.0
276,2020-04-29T00:00:00.000Z,0.708,0.745,0.69,0.745,587009,0.708,0.745,0.69,0.745,587009,0.0,1.0
277,2020-04-30T00:00:00.000Z,0.725,1.09,0.683,0.683,10065166,0.725,1.09,0.683,0.683,10065166,0.0,1.0
278,2020-05-01T00:00:00.000Z,0.674,0.72,0.655,0.719,1175050,0.674,0.72,0.655,0.719,1175050,0.0,1.0
279,2020-05-04T00:00:00.000Z,0.81,0.873,0.631,0.687,4034965,0.81,0.873,0.631,0.687,4034965,0.0,1.0
280,2020-05-05T00:00:00.000Z,0.73,0.75,0.7,0.73,946751,0.73,0.75,0.7,0.73,946751,0.0,1.0
281,2020-05-06T00:00:00.000Z,0.683,0.72,0.68,0.715,1035025,0.683,0.72,0.68,0.715,1035025,0.0,1.0
282,2020-05-07T00:00:00.000Z,0.67,0.8,0.66,0.691,686283,0.67,0.8,0.66,0.691,686283,0.0,1.0
283,2020-05-08T00:00:00.000Z,0.679,0.699,0.67,0.681,351278,0.679,0.699,0.67,0.681,351278,0.0,1.0
284,2020-05-11T00:00:00.000Z,0.718,0.718,0.67,0.68,535064,0.718,0.718,0.67,0.68,535064,0.0,1.0
285,2020-05-12T00:00:00.000Z,0.702,0.74,0.69,0.73,1214910,0.702,0.74,0.69,0.73,1214910,0.0,1.0
